UnitID,Institution Name,Institution (entity) name (HD2020),Institution name alias (HD2020),Street address or post office box (HD2020),City location of institution (HD2020),State abbreviation (HD2020),ZIP code (HD2020),Name of chief administrator (HD2020),Title of chief administrator (HD2020),General information telephone number (HD2020),Institution's internet website address (HD2020),Financial aid office web address (HD2020),Admissions office web address (HD2020),Online application web address (HD2020),Net price calculator web address (HD2020),Veterans and Military Servicemembers tuition policies web address (HD2020),Student-Right-to-Know student athlete graduation rate web address (HD2020),Disability Services Web Address (HD2020),Employer Identification Number (HD2020),Dun and Bradstreet numbers (HD2020),OPE Title IV eligibility indicator code (HD2020),Office of Postsecondary Education (OPE) ID Number (HD2020),Multi-institution or multi-campus organization (HD2020),Identification number of multi-institution or multi-campus organization (HD2020),Name of multi-institution or multi-campus organization (HD2020),Fips County code (HD2020),County name (HD2020),State and 116TH Congressional District ID (HD2020),Core Based Statistical Area (CBSA) (HD2020),CBSA Type Metropolitan or Micropolitan (HD2020),Combined Statistical Area (CSA) (HD2020),New England City and Town Area (NECTA) (HD2020),Longitude location of institution (HD2020),Latitude location of institution (HD2020),Institution open to the general public (HD2020),Status of institution (HD2020),UNITID for merged schools (HD2020),Year institution was deleted from IPEDS (HD2020),Date institution closed (HD2020),Institution is active in current year (HD2020),Primarily postsecondary indicator (HD2020),Postsecondary institution indicator (HD2020),Calendar system (IC2020),Years of college-level work required (IC2020),Natural Disaster identification (FLAGS2020)
486141,Westchester College of Nursing & Allied Health,Westchester College of Nursing & Allied Health, ,8939 South Sepulveda Boulevard #302,Los Angeles,CA,90045-3647,Graciela Galvan,President/CEO,3109819644,www.westchestercollege.edu/, , , ,www.westchestercollege.edu/financial-aid/, , ,www.westchestercollege.edu/wp-content/uploads/2016/09/Catalog-2016.pdf,274707732,967370367,1,4192500,2,-2,-2,6037,Los Angeles County,643,31080,1,348,-2,-118.396511,33.95487,1,A,-2,-2,-2,1,1,1,6,-2,0
485801,Westchester School for Dental Assistant,Westchester School for Dental Assistant, ,33 W. Main Street  Suite 206,Elmsford,NY,10523,Marco A Rodriguez,School Director,9146829001,dentaltrainingwp.com/,dentaltrainingwp.com/,dentaltrainingwp.com/, ,www.dentaltrainingwp.com/, , ,dentaltrainingwp.com/,562443907,133767728,1,4225500,2,-2,-2,36119,Westchester County,3617,35620,1,408,-2,-73.823556,41.057111,1,A,-2,-2,-2,1,1,1,6,-2,0
197337,Westchester School of Beauty Culture,Westchester School of Beauty Culture, ,Six Gramatan Avenue    Suite 200,Mount Vernon,NY,10550-2295,Jessica Salamone,Director,9146992344,westchesterschoolofbeautycultureny.com/,https://westchesterschoolofbeautycultureny.com/programs/,https://westchesterschoolofbeautycultureny.com/programs/, ,https://westchesterschoolofbeautycultureny.com/net-employment/, , ,westchesterschoolofbeautycultureny.com/,131929873,75420349,1,1192100,2,-2,-2,36119,Westchester County,3616,35620,1,408,-2,-73.837751,40.912476,1,A,-2,-2,-2,1,1,1,7,-2,0
490133,Westcliff University,Westcliff University, ,17877 Von Karman Ave  Suite 400,Irvine,CA,92614,Anthony Lee,Chief Executive Officer,8884918686,www.westcliff.edu/,www.westcliff.edu/financial-aid/,www.westcliff.edu/admissions/,www.westcliff.edu/admissions/apply/,www.westcliff.edu/admissions/net-price-calculator/, , ,www.westcliff.edu/wp-content/uploads/2017/02/Disability-Services-Handbook.pdf,460658370,41202476,1,4249600,2,-2,-2,6059,Orange County,645,31080,1,348,-2,-117.847973,33.685537,1,A,-2,-2,-2,1,1,1,5,-2,0
368407,Western Area Career & Technology Center,Western Area Career & Technology Center,Western Area CTC,688 Western Avenue,Canonsburg,PA,15317,Dr. Dennis J. McCarthy,Executive Director,7.24746E+12,www.wactc.net/,www.wactc.net/,www.wactc.net/,www.wactc.net/,https://www.wactc.net/cms/lib/PA03001793/Centricity/Domain/101//Calc/index.html,www.benefits.va.gov/gibill/, ,www.wactc.net/,251193986,77487809,1,2350100,2,-2,-2,42125,Washington County,4214,38300,1,430,-2,-80.246117,40.254722,1,A,-2,-2,-2,1,1,1,6,-2,0
200004,Western Carolina University,Western Carolina University,Western,Highway 107,Cullowhee,NC,28723-9646,Kelli Brown,Chancellor,8282277100,www.wcu.edu/,www.wcu.edu/apply/financial-aid/index.aspx,www.wcu.edu/apply/index.aspx,www.wcu.edu/apply/undergraduate-admissions/apply.aspx,www.wcu.edu/apply/financial-aid/facts-and-resources/npcalc.htm,www.wcu.edu/learn/academic-services/military-student-services/index.aspx, ,www.wcu.edu/learn/academic-services/disability-services/,566001440,66300039,1,298100,1,137030,University of North Carolina                                                    ,37099,Jackson County,3711,19000,2,-2,-2,-83.186258,35.308979,1,A,-2,-2,-2,1,1,1,1,-2,0
128391,Western Colorado University,Western Colorado University,Western,1 Western Way,Gunnison,CO,81231,Greg Salsbury,President,9709432119,www.western.edu/,western.edu/admissions-aid/financial-aid/,www.western.edu/admissions-aid,western.edu/admissions-aid/apply/,western.edu/admissions-aid/tuition-costs/net-price-calculator/,western.edu/admissions-aid/admissions/application-requirements/veterans/,https://gomountaineers.com/documents/2020/8/10/NCAA_Grad_Rates_WCU.pdf?id=4843,western.edu/academics/academic-resource-center/disability-services/,846000558,40703167,1,137200,2,-2,-2,8051,Gunnison County,803,-2,-2,-2,-2,-106.919132,38.549936,1,A,-2,-2,-2,1,1,1,1,-2,0
130776,Western Connecticut State University,Western Connecticut State University,Western  WCSU,181 White Street,Danbury,CT,06810-6826,John B. Clark,President,2038378200,www.wcsu.edu/,www.wcsu.edu/finaid/,www.wcsu.edu/admissions/ugrad.asp,www.wcsu.edu/admissions/application/,www.wcsu.edu/admissions/netprice.asp,www.wcsu.edu/veterans/, ,www.wcsu.edu/accessability/,66000798,10138915,1,138000,1,109010,Connecticut State Colleges and Universities                                     ,9001,Fairfield County,905,14860,1,408,72850,-73.444264,41.400365,1,A,-2,-2,-2,1,1,1,1,-2,0
219480,Western Dakota Technical College,Western Dakota Technical College,Western Dakota Tech,800 Mickelson Dr,Rapid City,SD,57703-4018,Dr. Ann Bolman,President,6057182400,https://www.wdt.edu/,https://www.wdt.edu/financial-aid/,https://www.wdt.edu/wdt-admissions/,https://my.wdt.edu/ICS/Admissions,www.wdt.edu/NetPriceCalculator/npcalc.htm,https://www.wdt.edu/paying-for-school/va-education-benefits-faq/, ,https://www.wdt.edu/assets/docs/uploads/studenthandbook-section1.pdf,466002688,91996850,1,1017000,1,146010,South Dakota Board of Technical Education                                       ,46103,Pennington County,4600,39660,1,452,-2,-103.179501,44.076648,1,A,-2,-2,-2,1,1,1,1,-2,0
433387,Western Governors University,Western Governors University,WGU Western Governors,4001 South 700 East Suite 700,Salt Lake City,UT,84107,Scott D. Pulsipher,President,8012743280,www.wgu.edu/,www.wgu.edu/tuition_financial_aid/financial_aid_application.asp,www.wgu.edu/admissions/requirements.asp,wwwforms.wgu.edu/wgu/app/app_step0,www.wgu.edu/tuition_financial_aid/net_price_calculator,www.wgu.edu/tuition_financial_aid/veterans, ,https://www.wgu.edu/wgu/ada_form,841383926,129936902,1,3339400,2,-2,-2,49035,Salt Lake County,4904,41620,1,482,-2,-111.869752,40.68481,1,A,-2,-2,-2,1,1,1,5,-2,0
149772,Western Illinois University,Western Illinois University, ,1 University Circle,Macomb,IL,61455,Martin Abraham,Acting President/Provost,3092951414,www.wiu.edu/,www.wiu.edu/student_services/financial_aid/,www.wiu.edu/admissions/,wiu.edu/admissions/apply_now/,www.wiu.edu/student_services/financial_aid/netPriceCalculator.php,www.wiu.edu/student_services/veterans/,www.wiu.edu/clery/gradrates.php,www.wiu.edu/student_services/disability_resource_center/,370910458,6328769,1,178000,2,-2,-2,17109,McDonough County,1718,31380,2,-2,-2,-90.686899,40.468086,1,A,-2,-2,-2,1,1,1,1,-2,0
154572,Western Iowa Tech Community College,Western Iowa Tech Community College, ,4647 Stone Ave,Sioux City,IA,51102-5199,Terry Murrell,President,7.12275E+13,https://www.witcc.edu/,https://www.witcc.edu/financial_aid/,https://www.witcc.edu/onestop/,https://www.witcc.edu/onestop/apply.cfm,https://www.witcc.edu/financial_aid/npcalc.cfm, , ,https://www.witcc.edu/student_services/disabilities.cfm,420926922,879772143,1,731600,2,-2,-2,19193,Woodbury County,1904,43580,1,-2,-2,-96.348874,42.482953,1,A,-2,-2,-2,1,1,1,1,-2,0
157951,Western Kentucky University,Western Kentucky University,WKU  HILLTOPPERS,1906 College Heights Blvd,Bowling Green,KY,42101-1000,Timothy C. Caboni,President,2707450111,www.wku.edu/,www.wku.edu/financialaid/,www.wku.edu/atwku/admissions.php,www.wku.edu/atwku/admissions.php,https://www.wku.edu/financialaid/costinfo/calculator.php,www.wku.edu/veteran/,catalog.wku.edu/undergraduate/university/notices/,www.wku.edu/sarc/,606055628,177876258,1,200200,2,-2,-2,21227,Warren County,2102,14540,1,150,-2,-86.456828,36.985035,1,A,-2,-2,-2,1,1,1,1,-2,0
172699,Western Michigan University,Western Michigan University,WMU,1903 W Michigan Ave,Kalamazoo,MI,49008-5200,Edward B. Montgomery,President,2693871000,https://wmich.edu/,https://wmich.edu/finaid/,https://wmich.edu/admissions/,https://wmich.edu/apply/,https://wmich.edu/finaid/NetPriceCalculator/index.html,https://wmich.edu/military/benefits, ,https://wmich.edu/disabilityservices,386007327,622364479,1,233000,2,-2,-2,26077,Kalamazoo County,2606,28020,1,310,-2,-85.613759,42.282194,1,A,-2,-2,-2,1,1,1,1,-2,0
181817,Western Nebraska Community College,Western Nebraska Community College,WNCC,1601 East 27th Street,Scottsbluff,NE,69361-1899,Carmen Simone  PhD,President,3086353606,www.wncc.edu/,www.wncc.edu/admissions-aid/financial-aid/index,www.wncc.edu/admissions-aid/,wncc-uga.edu.185r.net/application/login/,www.wncc.edu/admissions-aid/tuition-fees/net-price-calculator/index, ,www.wncc.edu/about-wncc/consumer-information/consumer-info-pdfs/06-2020-student-right-to-know-athletic-grad-transfer-out-rates.pdf,www.wncc.edu/student-life/student-services/disability-services,476005299,832379072,1,256000,2,-2,-2,31157,Scotts Bluff County,3103,42420,2,-2,-2,-103.64249,41.875705,1,A,-2,-2,-2,1,1,1,1,-2,0
182564,Western Nevada College,Western Nevada College,WNC,2201 West College Parkway,Carson City,NV,89703-7399,Vincent Solis,President,7754453000,www.wnc.edu/,www.wnc.edu/financial/,www.wnc.edu/admissions/,https://wnc.edu/wnc-application/,www.wnc.edu/NetPriceCalculator/npcalc.htm,www.wnc.edu/financial/types-of-aid/#veteransBenefits,https://www.wnc.edu/explore-wnc/important-notices/,https://www.wnc.edu/dss/,886000024,120454905,1,1036300,1,132010,Nevada System of Higher Education                                               ,32510,Carson City,3202,16180,1,456,-2,-119.79036,39.186158,1,A,-2,-2,-2,1,1,1,1,2,0
168254,Western New England University,Western New England University,WNE,1215 Wilbraham Rd,Springfield,MA,01119-2684,Dr. Robert E. Johnson,President,4137823111,www1.wne.edu/,www1.wne.edu/student-administrative-services/financial-aid/index.cfm,www1.wne.edu/admissions/index.cfm,https://connect.wne.edu/apply/,www1.wne.edu/student-administrative-services/billing-and-finances/finance-calculator.cfm,www1.wne.edu/admissions/veterans/index.cfm, ,www1.wne.edu/student-accessibility-services/index.cfm,42108376,66981333,1,222600,2,-2,-2,25013,Hampden County,2501,44140,1,-2,78100,-72.520466,42.115017,1,A,-2,-2,-2,1,1,1,1,-2,0
188304,Western New Mexico University,Western New Mexico University, ,1000 W. College Ave,Silver City,NM,88061,Dr. Joseph Shepard,President,5055386336,www.wnmu.edu/,admissions.wnmu.edu/,admissions.wnmu.edu/,wnmu.edu/applynow/#gsc.tab=0,www.wnmu.edu/univ/consumerinfo/, ,https://wnmu.edu/wp-content/uploads/GRAD-RATE-REPORT-PG1.pdf,health.wnmu.edu/accessibility/students/,856000543,71373641,1,266400,2,-2,-2,35017,Grant County,3502,43500,2,-2,-2,-108.283284,32.7767,1,A,-2,-2,-2,1,1,1,1,-2,0
208035,Western Oklahoma State College,Western Oklahoma State College,Western WOSC,2801 N Main St,Altus,OK,73521-1397,Chad Wiginton,President,5804772000,www.wosc.edu/,www.wosc.edu/index.php?page=financial-assistance,www.wosc.edu/index.php?page=admissions,www.wosc.edu//index.php?page=enroll,www.wosc.edu/index.php?page=netpricecalc,www.wosc.edu/index.php?page=financial-assistance,www.wosc.edu/index.php?page=HEA,www.wosc.edu/index.php?page=counseling-disabilities,731541762,71229033,1,314600,1,140030,Oklahoma State System of Higher Education                                       ,40065,Jackson County,4003,11060,2,-2,-2,-99.33699,34.669018,1,A,-2,-2,-2,1,1,1,1,-2,0
210429,Western Oregon University,Western Oregon University,Western Oregon State College,345 North Monmouth Ave,Monmouth,OR,97361-1394,Rex Fuller,President,5038388000,www.wou.edu/,www.wou.edu/student/finaid/index.php,www.wou.edu/student/admissions/index.php,www.wou.edu/student/admissions/apply_all_groups/undergrad_app.php,wou.edu/student/finaid/tuition_fees/net_price_calculator.php,https://www.wou.edu/provost/registrar/veterans/index.php,https://www.wou.edu/provost/registrar/index.php#know,www.wou.edu/disabilityservices/,936001786,877578914,1,320900,2,-2,-2,41053,Polk County,4105,41420,1,440,-2,-123.238309,44.852235,1,A,-2,-2,-2,1,1,1,2,-2,0
216773,Western Pennsylvania Hospital School of Nursing,Western Pennsylvania Hospital School of Nursing,West Penn Hospital School of Nursing,4900 Friendship Ave,Pittsburgh,PA,15224,Amy Stoker,Director,4125785538,www.ahn.org/education/west-penn-hospital-school-nursing,https://www.ahn.org/education/west-penn-hospital-school-nursing/catalog/financial-aid-guide,https://www.ahn.org/education/west-penn-hospital-school-nursing/application-admission-procedures,https://ahn-web.scansoftware.com/cafeweb/tapestry?service&page=West Penn Application,www.ahn.org/health-care-professionals/education/nursing/west-penn-hospital/net-price-calculator.html, , ,www.ahn.org/education/west-penn-hospital-school-nursing,250969492,68735141,1,658300,2,-2,-2,42003,Allegheny County,4218,38300,1,430,-2,-79.945111,40.462132,1,A,-2,-2,-2,1,1,1,1,-2,0
199908,Western Piedmont Community College,Western Piedmont Community College,WPCC,1001 Burkemont Ave,Morganton,NC,28655-4511,Joel D. Welch,President,8284483500,https://www.wpcc.edu/,https://www.wpcc.edu/financial-aid,https://www.wpcc.edu/admissions,https://www2.cfnc.org/exclusive.html#/applicationlogin/WestPCC/Undergrad/WestPCCUndergradApp,https://www.wpcc.edu/financial-aid/net-price-calculator,https://www.wpcc.edu/students/student-services/veterans-affairs, ,https://www.wpcc.edu/disability-services/,560816544,79057782,1,298200,1,137020,North Carolina Community College System                                         ,37023,Burke County,3711,25860,1,-2,-2,-81.687345,35.722876,1,A,-2,-2,-2,1,1,1,1,-2,0
420468,Western Suffolk BOCES,Western Suffolk BOCES, ,152 Laurel Hill Rd,Northport,NY,11768,Debra Montaruli,Principal-Adult Education,6.31261E+12,www.wilsontech.org/,www.wsboces.org/fulltime/financial-help/,www.wsboces.org/speak-with-an-admission-officer/,www.wilsontech.org/,www.wsboces.org/fulltime/financial-help/, , ,www.wsboces.org/notices-policies/,116000131,68014703,1,1014700,1,136020,New York State Education Department                                             ,36103,Suffolk County,3603,35620,1,408,-2,-73.343689,40.877083,1,A,-2,-2,-2,1,1,1,6,-2,0
224679,Western Technical College,Western Technical College, ,9624 Plaza Circle,El Paso,TX,79927,Brad Kuykendall,CEO,9155323737,www.westerntech.edu/,www.westerntech.edu/financial-aid/,www.westerntech.edu/admissions-process/,www.westerntech.edu/,www.westerntech.edu/cost-of-attendance-and-net-price-calculator/, , ,www.westerntech.edu/ada-policy/,741657982, ,1,2098300,1,301865,El Paso Trade School INC DVA Western Technical College                          ,48141,El Paso County,4823,21340,1,238,-2,-106.319269,31.675953,1,A,-2,-2,-2,1,1,1,6,-2,0
224660,Western Technical College,Western Technical College, ,9451 Diana Drive,El Paso,TX,79924,Brad Kuykendall,CEO,9155669621,www.westerntech.edu/,www.westerntech.edu/financial-aid/,www.westerntech.edu/admissions-process/,www.westerntech.edu/,www.westerntech.edu/cost-of-attendance-and-net-price-calculator/, , ,www.westerntech.edu/ada-policy/,741657982, ,1,2098301,1,301865,El Paso Trade School INC DVA Western Technical College                          ,48141,El Paso County,4816,21340,1,238,-2,-106.425881,31.877794,1,A,-2,-2,-2,1,1,1,6,-2,0
240170,Western Technical College,Western Technical College,Western Wisconsin Technical College,400 Seventh St. North,La Crosse,WI,54601,Roger Stanford EdD,President,6087859200,https://www.westerntc.edu/,https://www.westerntc.edu/financialaid/,https://www.westerntc.edu/admissions/,https://ss.westerntc.edu/SelfService/Admissions/Application.aspx?applicationformid=1,https://www.westerntc.edu/sites/default/files/paying-for-college/index.html,https://www.westerntc.edu/veterans/,https://www.westerntc.edu/student-right-know,https://www.westerntc.edu/disability-services,396002842,77624062,1,384000,1,155020,Wisconsin Technical College System                                              ,55063,La Crosse County,5503,29100,1,-2,-2,-91.246191,43.815309,1,A,-2,-2,-2,1,1,1,3,-2,0
418302,Western Technology Center,Western Technology Center, ,621 Sooner Drive,Burns Flat,OK,73624-1469,Kathe Corning,Superintendent,5.80562E+12,https://www.westtech.edu/,https://www.westtech.edu/student-services/financial-aid,https://www.westtech.edu/,https://www.westtech.edu/,https://www.westtech.edu/student-services/student-consumer-information,www.westtech.edu/student-services/student-handbook, ,https://www.westtech.edu/student-services/student-handbook,736021268,74265232,1,1076200,1,140020,Oklahoma Department of Career and Technology Education                          ,40149,Washita County,4003,-2,-2,-2,-2,-99.180998,35.352842,1,A,-2,-2,-2,1,1,1,6,-2,0
229832,Western Texas College,Western Texas College, ,6200 College Ave,Snyder,TX,79549,Barbara Beebe,President,3255738511,www.wtc.edu/,www.wtc.edu/students/applying/financialaid.html,www.wtc.edu/students/applying/admissions.html,www.wtc.edu/uploads/appsforms/admissionapplication.pdf,https://my.wtc.edu/ICS/Financial_Aid/Default_Page.jnz?portlet=Net_Price_Calculator,www.wtc.edu/, ,wtc.edu/,751310636, ,1,954900,2,-2,-2,48415,Scurry County,4819,43660,2,-2,-2,-100.914945,32.678458,1,A,-2,-2,-2,1,1,1,1,-2,0
237011,Western Washington University,Western Washington University,Western Washington State College|Western Washington College of Education,516 High Street,Bellingham,WA,98225-9008,Sabah Randhawa,President,3606503000,wwu.edu/,finaid.wwu.edu/,admissions.wwu.edu/,admissions.wwu.edu/apply,tcc.ruffalonl.com/Western Washington University/Freshman-Students,wwu.edu/veteranservices/,https://web1.ncaa.org/app_data/inst2015/1448.pdf,wwu.edu/drs/,916000562,79253134,1,380200,2,-2,-2,53073,Whatcom County,5302,13380,1,-2,-2,-122.485734,48.737812,1,A,-2,-2,-2,1,1,1,2,-2,0
240693,Western Wyoming Community College,Western Wyoming Community College,WWCC|Western|Western Wyoming College,2500 College Dr,Rock Springs,WY,82901,Kimberly Dale,President,3073821600,https://www.westernwyoming.edu/,www.westernwyoming.edu/services/financial_aid/,https://www.westernwyoming.edu/admissions/,https://wwccwy.elluciancrmrecruit.com/admissions/pages/welcome.aspx,https://wwccwy.studentaidcalculator.com/survey.aspx,https://www.westernwyoming.edu/services/financial_aid/veterans/,https://www.westernwyoming.edu/about/accreditation/retention-completion.php,https://www.westernwyoming.edu/services/sdc/disability/,830204417,73115677,1,393300,2,-2,-2,56037,Sweetwater County,5600,40540,2,-2,-2,-109.237126,41.590964,1,A,-2,-2,-2,1,1,1,1,-2,0
168263,Westfield State University,Westfield State University, ,577 Western Ave,Westfield,MA,01086-1630,Roy Saigo,President,4135725300,www.westfield.ma.edu/,www.westfield.ma.edu/tuition-financial-aid,www.westfield.ma.edu/admissions,https://explore.westfield.ma.edu/Ellucian.ERecruiting.Web.External/Pages/Welcome.aspx,www.westfield.ma.edu/netprice/,www.westfield.ma.edu/veterans/, ,www.westfield.ma.edu/academics/disability-services,46002284,66985045,1,218900,2,-2,-2,25013,Hampden County,2501,44140,1,-2,78100,-72.796503,42.132698,1,A,-2,-2,-2,1,1,1,1,-2,0
230807,Westminster College,Westminster College,Westminster|Westminster College Salt Lake|Westminster College Salt Lake City|Westminster College Salt Lake City Utah|Westminster College of Salt Lake|Westminster College of Salt Lake City|Westminster College of Salt Lake City Utah|Westminster Griffins|Griffins|Salt Lake Griffins|Utah Griffins,1840 South 1300 East,Salt Lake City,UT,84105,Dr. Bethamy Dobkin,President,8014847651,www.westminstercollege.edu/,https://www.westminstercollege.edu/undergraduate/tuition-and-aid,www.westminstercollege.edu/admissions/,https://www.westminstercollege.edu/undergraduate/how-to-apply,www.westminstercollege.edu/net-price-calculator,www.westminstercollege.edu/campus-life/veteran-students,https://www.westminstercollege.edu/about/consumer-information/student-athlete-graduation-rate,www.westminstercollege.edu/disabilityservices/,870212470,73106866,1,368100,2,-2,-2,49035,Salt Lake County,4902,41620,1,482,-2,-111.855757,40.730779,1,A,-2,-2,-2,1,1,1,4,-2,0
216807,Westminster College,Westminster College, ,319 South Market  Street,New Wilmington,PA,16172,Kathy Brittain Richardson,President,7249468761,www.westminster.edu/,www.westminster.edu/admissions/financial-aid/index.cfm,www.westminster.edu/admissions,www.westminster.edu/admissions/apply.cfm,www.westminster.edu/admissions/financial-aid/101.cfm,www.westminster.edu/admissions/financial-aid/101.cfm,www.westminster.edu/about/student-right-to-know.cfm,www.westminster.edu/campus/services/disability-resources.cfm,250981156,74953514,1,339200,2,-2,-2,42073,Lawrence County,4216,35260,2,430,-2,-80.331017,41.119272,1,A,-2,-2,-2,1,1,1,1,-2,0
179946,Westminster College,Westminster College, ,501 Westminster Ave,Fulton,MO,65251-1299,Don Lofe,President,5736423361,www.wcmo.edu/,www.westminster-mo.edu/admissions/finaid/default.html,www.westminster-mo.edu/admissions/default.html,www.westminster-mo.edu/admissions/applying/default.html,www.westminster-mo.edu/admissions/finaid/NetPriceCalculator.html,www.westminster-mo.edu/admissions/Military/FAQs.html,www.wcbluejays.com/landing/index,www.westminster-mo.edu/academics/resources/learning/default.html,430652617,80019433,1,252300,2,-2,-2,29027,Callaway County,2903,27620,1,-2,-2,-91.955273,38.849354,1,A,-2,-2,-2,1,1,1,1,-2,0
125727,Westmont College,Westmont College, ,955 La Paz Rd,Santa Barbara,CA,93108-1089,Gayle D. Beebe,President,8055656000,www.westmont.edu/,www.westmont.edu/_offices/financial_aid/,www.westmont.edu/admissions/,www.westmont.edu/a/apply.html,www.westmont.edu/a/net-price-calculator.html, ,www.westmont.edu/_offices/institutional_portfolio/StudentDemographics.html,www.westmont.edu/_offices/disability/,951684793,76741834,1,134100,2,-2,-2,6083,Santa Barbara County,624,42200,1,-2,-2,-119.662517,34.450151,1,A,-2,-2,-2,1,1,1,1,-2,0
216825,Westmoreland County Community College,Westmoreland County Community College,Westmoreland College,145 Pavilion Lane,Youngwood,PA,15697-1895,Dr. Tuesday Stanley,President,7249254077,https://westmoreland.edu/,https://westmoreland.edu/admissions_aid/financial-aid/financial-aid-office.html,https://westmoreland.edu/admissions_aid/index.html,https://apply.westmoreland.edu/Datatel.ERecruiting.Web.External/Pages/Welcome.aspx,https://westmoreland.edu/netpricecalculator/npcalc.htm,https://westmoreland.edu/admissions_aid/financial-aid/military-students-assistance.html,https://westmoreland.edu/about/community/right-to-know.html,westmoreland.edu/academics/academic-services/disability-services-office.html,251208182,74952094,1,1017600,2,-2,-2,42129,Westmoreland County,4214,38300,1,430,-2,-79.564897,40.234321,1,A,-2,-2,-2,1,1,1,1,-2,0
229841,Wharton County Junior College,Wharton County Junior College, ,911 Boling Hwy,Wharton,TX,77488,Betty McCrohan,President,9795324560,https://www.wcjc.edu/,https://wcjc.edu/About-Us/administration/offices/financial-aid/index.aspx,https://www.wcjc.edu/Admissions/index.aspx,www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,https://wcjc.edu/About-Us/administration/offices/financial-aid/fa_veterans.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/handbooks.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/disability-services.aspx,746002562,70145594,1,366800,2,-2,-2,48481,Wharton County,4827,20900,2,288,-2,-96.085815,29.3238,1,A,-2,-2,-2,1,1,1,1,-2,0
237039,Whatcom Community College,Whatcom Community College, ,237 W Kellogg Rd,Bellingham,WA,98226,Kathi Hiyane-Brown,President,3603833000,whatcom.edu/,whatcom.edu/get-started/financial-aid,whatcom.edu/student-services/registration-student-records,whatcom.edu/admissions/apply-now/,mywcc.whatcom.edu/NetPriceCalc/npcalc.htm,whatcom.edu/get-started/tuition-fees,whatcom.edu/about-the-college/policies-procedures/public-disclosure,whatcom.edu/student-services/access-disability-services,910855768,39739222,1,1036400,1,153020,Washington State Board for Community and Technical Colleges                     ,53073,Whatcom County,5302,13380,1,-2,-2,-122.493253,48.7939,1,A,-2,-2,-2,1,1,1,2,2,0
149781,Wheaton College,Wheaton College, ,501 College Ave,Wheaton,IL,60187-5593,Philip Ryken,President,6307525000,www.wheaton.edu/,www.wheaton.edu/admissions-and-aid/cost-and-aid/,www.wheaton.edu/admissions-and-aid/undergraduate-admissions/,www.wheaton.edu/undergraduate-admissions/apply-to-wheaton/,www.wheaton.edu/admissions-and-aid/cost-and-aid/cost/estimate-your-college-costs/federal-net-price-calculator/,www2.wheaton.edu/Registrar/catalog/fin_aid.htm#Veterans, ,www.wheaton.edu/life-at-wheaton/student-development-offices/learning-and-accessibility-services/,362182171,68605054,1,178100,2,-2,-2,17043,DuPage County,1706,16980,1,176,-2,-88.099643,41.870176,1,A,-2,-2,-2,1,1,1,1,-2,0
168281,Wheaton College,Wheaton College, ,26 E Main St,Norton,MA,02766-2322,Dennis M. Hanno,President,5082868200,www.wheatoncollege.edu/,wheatoncollege.edu/admission/scholarships/,wheatoncollege.edu/admission/,wheatoncollege.edu/admission/apply/,https://www.collegecostcalculator.org/wheatoncollegema,wheatoncollege.edu/registrar/services/veterans-education-benefits/, ,wheatoncollege.edu/academics/filene-center-for-academic-advising-and-career-services/accessibility-services/,42103638,75723007,1,222700,2,-2,-2,25005,Bristol County,2504,39300,1,148,71650,-71.183979,41.966637,1,A,-2,-2,-2,1,1,1,1,-2,0
238078,Wheeling University,Wheeling University, ,316 Washington Ave,Wheeling,WV,26003,Jacqueline McGlade,Interim Vice President for Academic Affairs,3042432000,www.wju.edu/,www.wju.edu/finaid/default.html,www.wju.edu/admissions/,https://www.gowju.org/applynow/,https://wju.edu/finaid/net-price.html, ,factbook.wju.edu/student-right-know-graduation-rates,www.wju.edu/disability-services/,550394213,68719400,1,383100,2,-2,-2,54069,Ohio County,5401,48540,1,-2,-2,-80.690804,40.070873,1,A,-2,-2,-2,1,1,1,1,-2,0
434751,White Earth Tribal and Community College,White Earth Tribal and Community College,WETCC,2250 College Road,Mahnomen,MN,56557,Lorna LaGue,President,2.18935E+12,www.wetcc.edu/, , , ,www.wetcc.edu/net-price-calculator.html, , ,www.wetcc.edu/,411978247,614600067,1,3921400,2,-2,-2,27087,Mahnomen County,2707,-2,-2,-2,-2,-95.953099,47.3175,1,A,-2,-2,-2,1,1,1,1,-2,0
183105,White Mountains Community College,White Mountains Community College, ,2020 Riverside Drive,Berlin,NH,3570,Charles Lloyd,President,6037521113,www.wmcc.edu/,www.wmcc.edu/admissions/financial-aid,www.wmcc.edu/admissions,www.wmcc.edu/admissions/apply-now,www.wmcc.edu/admissions/net-price-calculator,www.wmcc.edu/student-services,www.wmcc.edu/,www.wmcc.edu/disabilities-services,900531902,878146315,1,529100,1,133010,Community College System of New Hampshire                                       ,33007,Coos County,3302,13620,2,-2,71500,-71.158535,44.503494,1,A,-2,-2,-2,1,1,1,1,-2,0
